trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,fare_amount,tip_amount,total_amount,payment_type
1534,2,2025-06-23 10:03:00,2025-06-23 10:45:00,4,1.62,8,9,6.41,1.28,7.99,1
1535,1,2025-06-13 00:34:00,2025-06-13 01:10:00,1,3.21,11,8,11.72,1.17,13.19,2
1536,1,2025-06-01 07:07:00,2025-06-01 07:29:00,1,4.89,8,8,18.5,3.7,22.5,1
1537,1,2025-06-20 15:52:00,2025-06-20 16:37:00,1,1.59,14,3,6.84,1.37,8.51,4
1538,2,2025-06-11 13:11:00,2025-06-11 13:26:00,1,7.7,6,13,22.28,2.23,24.81,3
1539,1,2025-06-14 15:44:00,2025-06-14 16:25:00,1,3.97,13,7,12.78,0.0,13.08,2
1540,2,2025-06-08 03:37:00,2025-06-08 03:59:00,4,6.24,11,10,23.39,3.51,27.2,1
1541,2,2025-06-11 09:49:00,2025-06-11 10:07:00,4,0.2,5,6,3.01,0.0,3.31,1
1542,1,2025-06-21 11:12:00,2025-06-21 11:33:00,2,3.92,13,7,13.12,1.97,15.39,1
1543,1,2025-06-19 14:30:00,2025-06-19 14:54:00,1,2.5,1,14,9.37,0.94,10.61,3
1544,2,2025-06-12 15:32:00,2025-06-12 15:52:00,1,2.29,6,7,9.83,0.0,10.13,2
1545,1,2025-06-26 11:38:00,2025-06-26 12:27:00,1,3.66,2,2,12.76,1.28,14.34,1
1546,2,2025-06-22 19:56:00,2025-06-22 20:44:00,4,4.59,13,11,15.86,0.0,16.16,3
1547,2,2025-06-23 03:58:00,2025-06-23 04:15:00,1,2.66,1,11,9.55,0.0,9.85,2
1548,1,2025-06-17 19:32:00,2025-06-17 20:02:00,1,6.02,8,3,22.42,0.0,22.72,4
1549,2,2025-06-19 19:57:00,2025-06-19 20:51:00,1,3.89,9,2,12.45,0.0,12.75,1
1550,2,2025-06-27 01:34:00,2025-06-27 02:10:00,4,4.18,9,9,15.52,1.55,17.37,1
1551,2,2025-06-07 09:25:00,2025-06-07 10:16:00,4,3.73,14,6,13.84,1.38,15.52,1
1552,1,2025-06-09 09:07:00,2025-06-09 09:29:00,4,0.2,6,6,3.05,0.46,3.81,3
1553,2,2025-06-12 18:55:00,2025-06-12 19:13:00,1,0.2,7,7,3.0,0.45,3.75,4
1554,2,2025-06-25 01:09:00,2025-06-25 01:14:00,1,0.24,6,1,3.29,0.66,4.25,2
1555,1,2025-06-15 21:14:00,2025-06-15 22:06:00,3,1.54,12,2,6.5,0.0,6.8,4
1556,1,2025-06-06 02:41:00,2025-06-06 03:17:00,3,2.79,14,14,9.17,1.83,11.3,2
1557,2,2025-06-28 18:19:00,2025-06-28 19:02:00,2,6.7,14,5,23.41,3.51,27.22,3
1558,2,2025-06-07 22:14:00,2025-06-07 22:57:00,2,3.04,11,10,10.39,0.0,10.69,2
1559,1,2025-06-20 16:17:00,2025-06-20 16:20:00,1,1.77,1,1,7.72,1.16,9.18,2
1560,2,2025-06-07 20:22:00,2025-06-07 20:40:00,3,4.22,11,13,16.12,3.22,19.64,2
1561,1,2025-06-30 17:55:00,2025-06-30 18:39:00,1,4.4,3,4,17.07,3.41,20.78,1
1562,1,2025-06-09 06:20:00,2025-06-09 06:28:00,3,6.91,14,1,17.92,3.58,21.8,1
1563,2,2025-06-04 03:39:00,2025-06-04 04:01:00,1,6.51,5,3,21.96,0.0,22.26,1
1564,2,2025-06-10 21:16:00,2025-06-10 22:07:00,1,0.2,15,15,3.03,0.0,3.33,4
1565,2,2025-06-18 01:43:00,2025-06-18 01:46:00,2,0.2,1,8,3.12,0.47,3.89,1
1566,1,2025-06-10 08:36:00,2025-06-10 09:27:00,1,4.4,2,3,14.19,0.0,14.49,4
1567,1,2025-06-10 12:58:00,2025-06-10 13:07:00,1,6.41,7,4,19.36,1.94,21.6,4
1568,1,2025-06-24 01:40:00,2025-06-24 02:05:00,1,1.94,2,8,7.88,1.58,9.76,2
1569,2,2025-06-20 02:46:00,2025-06-20 03:13:00,4,4.14,14,2,13.4,1.34,15.04,1
1570,1,2025-06-11 10:31:00,2025-06-11 11:17:00,1,2.97,15,8,9.33,1.4,11.03,3
1571,1,2025-06-30 11:05:00,2025-06-30 11:27:00,1,7.11,3,9,19.66,0.0,19.96,3
1572,2,2025-06-22 09:09:00,2025-06-22 09:59:00,1,4.35,13,4,12.27,2.45,15.02,2
1573,1,2025-06-19 21:09:00,2025-06-19 22:03:00,1,3.91,12,13,15.5,0.0,15.8,1
1574,2,2025-06-08 09:21:00,2025-06-08 09:24:00,1,4.28,7,11,14.47,1.45,16.22,2
1575,1,2025-06-15 14:41:00,2025-06-15 14:44:00,2,3.59,12,14,14.23,0.0,14.53,1
1576,1,2025-06-25 13:15:00,2025-06-25 13:41:00,1,1.36,3,3,6.74,1.35,8.39,1
1577,2,2025-06-11 03:14:00,2025-06-11 03:21:00,1,2.52,7,14,10.97,1.65,12.92,4
1578,2,2025-06-28 10:55:00,2025-06-28 11:48:00,1,3.58,8,8,13.11,1.31,14.72,1
1579,1,2025-06-30 20:56:00,2025-06-30 21:32:00,1,1.28,8,12,6.42,0.96,7.68,1
1580,1,2025-06-24 10:13:00,2025-06-24 10:23:00,4,5.37,4,11,19.5,0.0,19.8,1
1581,2,2025-06-19 09:05:00,2025-06-19 09:25:00,1,3.95,12,11,12.26,0.0,12.56,3
1582,2,2025-06-22 00:47:00,2025-06-22 01:31:00,1,2.55,10,15,9.92,1.98,12.2,1
1583,2,2025-06-20 04:57:00,2025-06-20 05:22:00,4,1.74,12,15,8.28,0.0,8.58,1
1584,1,2025-06-10 00:09:00,2025-06-10 00:22:00,1,0.86,14,13,4.41,0.0,4.71,2
1585,1,2025-06-15 16:17:00,2025-06-15 16:19:00,2,1.03,7,8,5.19,1.04,6.53,2
1586,2,2025-06-12 23:03:00,2025-06-12 23:39:00,1,2.14,11,13,8.34,0.83,9.47,1
1587,2,2025-06-12 14:50:00,2025-06-12 15:13:00,3,4.05,11,14,14.08,0.0,14.38,1
1588,1,2025-06-03 20:56:00,2025-06-03 21:48:00,1,0.93,9,3,4.95,0.0,5.25,2
1589,1,2025-06-06 01:23:00,2025-06-06 01:32:00,3,1.53,8,7,7.47,0.75,8.52,1
1590,1,2025-06-19 02:14:00,2025-06-19 03:08:00,1,2.65,4,3,11.32,2.26,13.88,1
1591,2,2025-06-17 02:35:00,2025-06-17 03:10:00,3,2.23,1,13,9.71,1.94,11.95,1
1592,1,2025-06-25 03:51:00,2025-06-25 04:03:00,4,2.49,11,3,9.1,0.0,9.4,1
1593,2,2025-06-25 14:43:00,2025-06-25 15:24:00,2,1.95,5,7,6.9,1.03,8.23,2
1594,2,2025-06-15 15:37:00,2025-06-15 15:47:00,4,3.85,1,2,14.3,1.43,16.03,2
1595,1,2025-06-15 04:21:00,2025-06-15 04:36:00,1,5.76,13,7,21.8,0.0,22.1,2
1596,1,2025-06-08 07:02:00,2025-06-08 07:52:00,4,1.85,7,13,8.73,0.0,9.03,2
1597,2,2025-06-18 19:04:00,2025-06-18 19:43:00,1,4.59,3,15,12.99,1.3,14.59,3
1598,2,2025-06-27 15:59:00,2025-06-27 16:44:00,1,6.93,3,11,19.01,2.85,22.16,1
1599,2,2025-06-29 23:30:00,2025-06-29 23:39:00,1,0.66,8,4,4.56,0.91,5.77,4
1600,2,2025-06-06 16:23:00,2025-06-06 16:59:00,1,2.87,3,2,11.37,1.71,13.38,1
1601,2,2025-06-18 08:42:00,2025-06-18 09:37:00,1,4.0,3,15,13.54,2.71,16.55,1
1602,2,2025-06-24 19:04:00,2025-06-24 19:12:00,1,2.55,10,14,8.38,1.68,10.36,4
1603,2,2025-06-23 12:09:00,2025-06-23 13:04:00,4,2.53,14,13,8.24,0.0,8.54,3
1604,2,2025-06-13 13:19:00,2025-06-13 13:37:00,1,1.07,7,11,5.68,0.57,6.55,1
1605,2,2025-06-01 14:07:00,2025-06-01 14:15:00,1,2.64,10,7,10.16,0.0,10.46,4
1606,2,2025-06-23 04:52:00,2025-06-23 05:29:00,1,0.84,7,10,4.96,0.99,6.25,2
1607,1,2025-06-05 21:44:00,2025-06-05 22:23:00,1,4.79,2,13,13.6,0.0,13.9,2
1608,2,2025-06-28 11:31:00,2025-06-28 11:59:00,2,0.64,6,11,4.53,0.0,4.83,2
1609,1,2025-06-24 18:59:00,2025-06-24 19:03:00,1,6.78,11,15,22.53,3.38,26.21,2
1610,2,2025-06-09 05:24:00,2025-06-09 05:27:00,1,1.79,2,5,7.79,0.78,8.87,3
1611,1,2025-06-21 18:45:00,2025-06-21 19:03:00,1,1.19,5,8,5.62,0.0,5.92,2
1612,2,2025-06-29 21:22:00,2025-06-29 21:40:00,4,5.67,4,9,20.2,0.0,20.5,2
1613,1,2025-06-16 20:41:00,2025-06-16 21:32:00,1,4.82,6,10,18.06,1.81,20.17,4
1614,2,2025-06-14 22:03:00,2025-06-14 22:11:00,3,0.2,11,7,3.16,0.0,3.46,2
1615,2,2025-06-30 02:28:00,2025-06-30 02:41:00,1,3.26,6,6,13.02,1.95,15.27,4
1616,2,2025-06-08 05:54:00,2025-06-08 06:06:00,3,1.79,4,10,7.13,0.0,7.43,3
1617,1,2025-06-30 05:34:00,2025-06-30 06:11:00,1,2.43,12,2,8.36,1.67,10.33,1
1618,2,2025-06-28 05:08:00,2025-06-28 05:52:00,3,5.78,3,12,18.02,1.8,20.12,1
1619,1,2025-06-19 01:21:00,2025-06-19 01:31:00,1,4.06,10,10,16.09,1.61,18.0,1
1620,2,2025-06-21 03:22:00,2025-06-21 04:16:00,1,2.73,3,11,8.64,1.73,10.67,2
1621,1,2025-06-11 05:10:00,2025-06-11 06:05:00,1,2.7,11,13,11.28,1.69,13.27,1
1622,2,2025-06-14 12:10:00,2025-06-14 12:27:00,2,1.81,8,14,8.58,1.72,10.6,2
1623,2,2025-06-26 02:05:00,2025-06-26 02:43:00,4,3.68,11,10,12.89,1.93,15.12,1
1624,1,2025-06-17 13:33:00,2025-06-17 14:26:00,1,4.46,6,6,16.6,2.49,19.39,2
1625,1,2025-06-17 06:01:00,2025-06-17 06:07:00,1,4.29,13,9,16.36,0.0,16.66,4
1626,1,2025-06-24 02:16:00,2025-06-24 03:03:00,4,2.91,2,13,10.56,1.06,11.92,1
1627,2,2025-06-30 08:28:00,2025-06-30 09:05:00,2,3.85,8,10,12.21,0.0,12.51,2
1628,2,2025-06-20 20:25:00,2025-06-20 20:31:00,3,1.85,1,9,8.69,0.0,8.99,3
1629,2,2025-06-03 14:51:00,2025-06-03 15:15:00,3,0.2,2,12,3.0,0.3,3.6,1
1630,1,2025-06-02 06:07:00,2025-06-02 06:54:00,2,3.68,12,13,13.24,1.99,15.53,1
1631,2,2025-06-21 13:49:00,2025-06-21 14:10:00,1,0.2,13,15,3.02,0.6,3.92,4
1632,2,2025-06-25 13:24:00,2025-06-25 14:09:00,3,2.45,10,1,9.62,0.0,9.92,1
1633,1,2025-06-04 05:33:00,2025-06-04 06:14:00,1,5.2,4,10,14.95,0.0,15.25,1
1634,2,2025-06-30 13:19:00,2025-06-30 13:52:00,3,4.04,2,2,14.92,1.49,16.71,3
1635,2,2025-06-18 15:11:00,2025-06-18 16:04:00,1,0.49,3,2,3.66,0.37,4.33,1
1636,1,2025-06-20 14:04:00,2025-06-20 14:22:00,1,4.98,5,7,16.44,0.0,16.74,1
1637,1,2025-06-30 10:56:00,2025-06-30 11:38:00,3,5.21,1,15,14.55,1.46,16.31,1
1638,2,2025-06-17 23:34:00,2025-06-17 23:42:00,2,4.33,1,1,12.9,2.58,15.78,1
1639,2,2025-06-02 06:12:00,2025-06-02 07:05:00,1,5.44,4,11,20.08,0.0,20.38,2
1640,1,2025-06-10 22:31:00,2025-06-10 22:55:00,2,1.68,10,6,6.39,0.0,6.69,3
1641,1,2025-06-09 01:52:00,2025-06-09 02:26:00,1,5.5,15,9,14.8,0.0,15.1,1
1642,1,2025-06-05 21:43:00,2025-06-05 22:07:00,2,6.32,9,3,21.58,4.32,26.2,1
1643,2,2025-06-28 11:11:00,2025-06-28 11:22:00,1,7.92,14,7,28.84,5.77,34.91,3
1644,2,2025-06-26 05:37:00,2025-06-26 05:43:00,1,3.12,3,4,10.63,1.06,11.99,4
1645,1,2025-06-19 09:35:00,2025-06-19 09:39:00,4,0.25,2,14,3.33,0.67,4.3,3
1646,1,2025-06-15 14:07:00,2025-06-15 14:42:00,1,6.84,9,7,22.17,4.43,26.9,1
1647,1,2025-06-07 03:58:00,2025-06-07 04:28:00,2,3.35,7,7,12.39,1.86,14.55,1
1648,2,2025-06-23 08:33:00,2025-06-23 08:41:00,2,1.46,10,7,6.28,0.94,7.52,4
1649,1,2025-06-14 01:41:00,2025-06-14 02:32:00,4,2.92,2,5,11.84,0.0,12.14,1
1650,2,2025-06-03 04:22:00,2025-06-03 04:58:00,3,2.55,7,4,8.2,0.82,9.32,1
1651,1,2025-06-20 17:49:00,2025-06-20 18:38:00,2,0.2,15,4,3.06,0.0,3.36,1
1652,1,2025-06-11 02:00:00,2025-06-11 02:47:00,1,2.99,8,4,10.23,0.0,10.53,2
1653,1,2025-06-10 09:02:00,2025-06-10 09:48:00,1,4.5,3,7,17.28,1.73,19.31,4
1654,2,2025-06-19 07:02:00,2025-06-19 07:06:00,2,4.36,4,10,12.91,2.58,15.79,3
1655,1,2025-06-26 23:10:00,2025-06-26 23:57:00,2,5.13,7,12,15.05,1.51,16.86,4
1656,2,2025-06-19 19:48:00,2025-06-19 20:14:00,1,0.97,14,13,4.96,0.0,5.26,2
1657,1,2025-06-01 11:23:00,2025-06-01 12:05:00,1,2.98,11,12,11.8,0.0,12.1,3
1658,2,2025-06-06 04:56:00,2025-06-06 05:05:00,1,2.63,2,3,8.79,1.32,10.41,3
1659,2,2025-06-12 16:09:00,2025-06-12 16:54:00,1,2.49,5,14,8.83,0.88,10.01,4
1660,2,2025-06-06 10:25:00,2025-06-06 10:52:00,1,0.2,2,9,3.14,0.0,3.44,1
1661,1,2025-06-24 14:02:00,2025-06-24 14:06:00,1,2.21,3,2,7.97,1.2,9.47,2
1662,1,2025-06-29 00:05:00,2025-06-29 00:30:00,4,3.4,8,10,11.77,0.0,12.07,2
1663,2,2025-06-09 14:24:00,2025-06-09 15:15:00,1,3.65,6,14,13.02,0.0,13.32,1
1664,1,2025-06-22 00:39:00,2025-06-22 00:53:00,1,4.98,7,7,18.84,0.0,19.14,2
1665,2,2025-06-03 21:31:00,2025-06-03 21:47:00,1,3.76,1,14,13.74,2.06,16.1,4
1666,2,2025-06-12 04:27:00,2025-06-12 05:07:00,1,4.46,3,3,15.14,3.03,18.47,1
1667,1,2025-06-03 23:08:00,2025-06-03 23:36:00,1,2.81,6,1,11.11,1.11,12.52,3
1668,2,2025-06-11 15:13:00,2025-06-11 15:15:00,3,3.16,1,14,10.9,2.18,13.38,1
1669,2,2025-06-11 05:14:00,2025-06-11 06:04:00,1,1.33,15,10,5.54,0.83,6.67,3
1670,2,2025-06-29 00:53:00,2025-06-29 01:19:00,1,1.25,11,8,5.92,0.0,6.22,3
1671,2,2025-06-21 16:57:00,2025-06-21 17:29:00,4,4.26,4,3,14.61,1.46,16.37,3
1672,1,2025-06-08 22:26:00,2025-06-08 22:52:00,2,2.61,6,12,11.37,0.0,11.67,4
1673,2,2025-06-14 15:31:00,2025-06-14 15:42:00,1,5.28,7,3,19.69,0.0,19.99,2
1674,2,2025-06-20 03:59:00,2025-06-20 04:27:00,1,3.77,8,7,12.88,1.93,15.11,1
1675,1,2025-06-15 20:05:00,2025-06-15 20:49:00,4,0.49,12,4,3.7,0.0,4.0,3
1676,2,2025-06-29 03:58:00,2025-06-29 04:23:00,1,5.2,14,13,19.56,3.91,23.77,3
1677,2,2025-06-14 23:12:00,2025-06-14 23:27:00,1,1.35,5,15,6.35,0.95,7.6,1
1678,2,2025-06-10 21:12:00,2025-06-10 21:35:00,1,4.68,11,7,15.89,0.0,16.19,2
1679,2,2025-06-02 02:02:00,2025-06-02 02:48:00,3,3.93,13,3,11.96,2.39,14.65,4
1680,1,2025-06-10 00:03:00,2025-06-10 00:14:00,2,5.82,4,14,18.18,2.73,21.21,1
1681,1,2025-06-28 18:40:00,2025-06-28 19:30:00,1,0.59,13,2,4.42,0.0,4.72,1
1682,2,2025-06-03 09:37:00,2025-06-03 10:00:00,1,0.98,15,15,5.66,0.57,6.53,3
1683,2,2025-06-07 20:29:00,2025-06-07 20:44:00,2,2.93,10,15,11.14,1.11,12.55,1
1684,1,2025-06-08 23:23:00,2025-06-08 23:43:00,1,3.93,3,15,12.58,2.52,15.4,2
1685,1,2025-06-06 09:22:00,2025-06-06 09:58:00,1,5.02,12,5,16.93,2.54,19.77,3
1686,2,2025-06-07 16:10:00,2025-06-07 16:40:00,2,2.05,3,15,7.25,0.0,7.55,2
1687,1,2025-06-22 16:52:00,2025-06-22 17:04:00,2,3.5,15,8,14.35,1.44,16.09,1
1688,2,2025-06-23 09:08:00,2025-06-23 09:52:00,1,0.43,2,15,3.74,0.37,4.41,1
1689,2,2025-06-07 03:23:00,2025-06-07 04:04:00,4,2.55,11,6,8.57,0.0,8.87,4
1690,2,2025-06-04 18:44:00,2025-06-04 19:08:00,1,5.2,1,10,17.7,2.65,20.65,1
1691,1,2025-06-12 12:01:00,2025-06-12 12:15:00,1,0.2,8,6,3.16,0.0,3.46,3
1692,1,2025-06-11 20:50:00,2025-06-11 21:36:00,1,2.7,7,6,9.43,1.41,11.14,3
1693,1,2025-06-30 21:17:00,2025-06-30 21:48:00,1,2.18,1,12,7.38,1.48,9.16,2
1694,2,2025-06-10 02:03:00,2025-06-10 02:35:00,4,1.61,12,11,6.78,0.0,7.08,2
1695,1,2025-06-16 06:36:00,2025-06-16 07:01:00,1,4.55,12,6,16.79,2.52,19.61,3
1696,2,2025-06-12 21:43:00,2025-06-12 22:20:00,4,0.2,5,2,3.0,0.3,3.6,1
1697,1,2025-06-15 12:00:00,2025-06-15 12:34:00,1,3.56,4,2,10.88,0.0,11.18,1
1698,1,2025-06-08 00:12:00,2025-06-08 00:50:00,4,2.92,14,2,11.73,0.0,12.03,1
1699,2,2025-06-16 12:36:00,2025-06-16 13:17:00,4,5.71,11,14,21.68,3.25,25.23,1
1700,1,2025-06-28 21:05:00,2025-06-28 21:14:00,1,4.39,4,15,12.45,0.0,12.75,1
1701,1,2025-06-05 04:02:00,2025-06-05 04:04:00,2,0.28,7,6,3.19,0.0,3.49,4
1702,2,2025-06-09 23:30:00,2025-06-10 00:17:00,1,4.51,12,3,17.77,3.55,21.62,3
1703,1,2025-06-27 22:24:00,2025-06-27 22:29:00,4,0.86,5,3,4.47,0.0,4.77,1
1704,1,2025-06-04 10:46:00,2025-06-04 11:00:00,2,4.08,13,4,12.39,1.24,13.93,3
1705,2,2025-06-27 22:57:00,2025-06-27 23:17:00,4,1.19,5,14,5.53,0.83,6.66,1
1706,1,2025-06-25 03:30:00,2025-06-25 03:32:00,1,1.71,5,13,7.61,0.76,8.67,1
1707,2,2025-06-03 20:34:00,2025-06-03 21:07:00,1,1.3,2,11,6.33,0.95,7.58,3
1708,1,2025-06-05 00:22:00,2025-06-05 00:44:00,3,6.03,12,11,20.02,2.0,22.32,1
1709,2,2025-06-15 12:30:00,2025-06-15 13:00:00,3,0.79,13,8,4.59,0.46,5.35,3
1710,2,2025-06-09 15:50:00,2025-06-09 16:06:00,2,6.18,12,6,20.45,0.0,20.75,2
1711,1,2025-06-15 18:17:00,2025-06-15 19:09:00,4,6.4,8,3,20.14,3.02,23.46,4
1712,2,2025-06-18 13:08:00,2025-06-18 13:36:00,4,0.2,13,6,3.17,0.0,3.47,1
1713,1,2025-06-19 04:16:00,2025-06-19 04:41:00,1,6.9,3,10,23.16,0.0,23.46,1
1714,1,2025-06-01 17:54:00,2025-06-01 18:21:00,2,3.53,6,4,12.27,1.23,13.8,2
1715,2,2025-06-08 04:55:00,2025-06-08 05:16:00,2,5.18,8,10,15.62,0.0,15.92,2
1716,1,2025-06-08 06:34:00,2025-06-08 07:07:00,1,0.2,6,2,3.17,0.0,3.47,3
1717,1,2025-06-22 16:41:00,2025-06-22 17:21:00,1,2.82,7,8,11.9,0.0,12.2,3
1718,1,2025-06-08 05:14:00,2025-06-08 05:37:00,3,4.69,7,10,16.37,3.27,19.94,1
1719,2,2025-06-25 02:30:00,2025-06-25 02:50:00,1,2.1,6,10,8.86,0.0,9.16,1
1720,1,2025-06-21 08:19:00,2025-06-21 08:44:00,1,4.91,6,12,15.76,0.0,16.06,3
1721,2,2025-06-22 16:07:00,2025-06-22 16:59:00,4,2.83,15,3,11.42,0.0,11.72,2
1722,1,2025-06-11 10:02:00,2025-06-11 10:49:00,2,5.08,14,14,17.29,0.0,17.59,2
1723,1,2025-06-22 09:05:00,2025-06-22 09:08:00,3,1.52,10,6,6.54,0.0,6.84,2
1724,2,2025-06-22 01:22:00,2025-06-22 02:02:00,1,7.19,2,8,26.09,2.61,29.0,4
1725,1,2025-06-13 13:41:00,2025-06-13 14:28:00,1,5.74,4,11,15.53,0.0,15.83,1
1726,2,2025-06-29 05:55:00,2025-06-29 06:27:00,3,6.39,6,8,20.87,2.09,23.26,2
1727,1,2025-06-10 02:31:00,2025-06-10 03:25:00,4,3.7,2,5,14.74,2.95,17.99,1
1728,2,2025-06-24 19:48:00,2025-06-24 20:41:00,4,1.94,13,7,7.94,0.0,8.24,4
1729,2,2025-06-01 11:55:00,2025-06-01 12:16:00,1,3.12,2,6,9.46,1.42,11.18,2
1730,2,2025-06-29 11:38:00,2025-06-29 12:04:00,1,4.37,8,13,15.03,3.01,18.34,1
1731,1,2025-06-21 18:00:00,2025-06-21 18:19:00,1,4.12,3,6,12.97,2.59,15.86,1
1732,2,2025-06-15 20:39:00,2025-06-15 21:16:00,3,5.92,6,14,18.91,0.0,19.21,1
1733,2,2025-06-29 14:54:00,2025-06-29 15:23:00,3,1.92,11,5,7.48,0.0,7.78,4
1734,1,2025-06-26 20:59:00,2025-06-26 21:03:00,2,1.52,12,12,7.46,0.0,7.76,1
1735,2,2025-06-04 02:09:00,2025-06-04 02:19:00,1,4.68,2,13,18.08,0.0,18.38,1
1736,1,2025-06-04 16:38:00,2025-06-04 17:06:00,3,5.28,8,7,16.29,0.0,16.59,2
1737,1,2025-06-30 05:02:00,2025-06-30 05:54:00,1,2.23,8,3,9.61,0.0,9.91,1
1738,1,2025-06-11 21:20:00,2025-06-11 21:25:00,2,3.94,1,1,14.22,2.84,17.36,1
1739,2,2025-06-02 22:04:00,2025-06-02 22:20:00,2,3.48,9,6,14.14,0.0,14.44,4
1740,2,2025-06-29 20:51:00,2025-06-29 21:35:00,1,0.2,13,5,3.03,0.61,3.94,3
1741,1,2025-06-19 21:13:00,2025-06-19 21:50:00,1,4.48,10,8,12.55,0.0,12.85,3
1742,1,2025-06-04 16:03:00,2025-06-04 16:42:00,2,3.78,15,14,14.82,2.96,18.08,1
1743,2,2025-06-07 22:18:00,2025-06-07 22:54:00,1,6.15,9,6,20.63,2.06,22.99,4
1744,2,2025-06-10 04:11:00,2025-06-10 05:01:00,2,3.34,4,6,12.28,1.23,13.81,1
1745,1,2025-06-30 14:28:00,2025-06-30 14:48:00,1,1.02,13,7,5.93,1.19,7.42,1
1746,2,2025-06-02 21:30:00,2025-06-02 21:56:00,4,3.88,4,13,14.78,0.0,15.08,3
1747,2,2025-06-10 18:07:00,2025-06-10 18:46:00,1,4.02,10,15,11.61,0.0,11.91,2
1748,1,2025-06-02 02:00:00,2025-06-02 02:21:00,2,1.39,14,6,5.58,0.0,5.88,3
1749,2,2025-06-18 16:25:00,2025-06-18 17:13:00,3,0.37,15,8,3.58,0.0,3.88,2
1750,1,2025-06-13 23:40:00,2025-06-14 00:32:00,1,8.55,2,10,31.43,0.0,31.73,4
1751,2,2025-06-02 10:04:00,2025-06-02 10:45:00,4,3.5,5,8,11.35,0.0,11.65,2
1752,2,2025-06-08 06:12:00,2025-06-08 06:20:00,4,3.3,11,4,9.97,0.0,10.27,1
1753,2,2025-06-04 11:07:00,2025-06-04 11:26:00,2,2.81,5,3,11.28,0.0,11.58,4
1754,2,2025-06-10 07:32:00,2025-06-10 07:41:00,1,3.42,15,15,13.8,0.0,14.1,1
1755,1,2025-06-06 02:58:00,2025-06-06 03:05:00,4,2.84,5,5,11.77,2.35,14.42,2
1756,2,2025-06-22 19:59:00,2025-06-22 20:05:00,4,0.91,4,2,5.3,0.0,5.6,2
1757,1,2025-06-02 08:39:00,2025-06-02 08:43:00,4,0.2,10,15,3.04,0.0,3.34,1
1758,2,2025-06-13 18:44:00,2025-06-13 19:31:00,1,3.26,4,13,10.77,1.62,12.69,3
1759,2,2025-06-13 09:03:00,2025-06-13 09:17:00,3,3.42,14,10,10.03,0.0,10.33,3
1760,1,2025-06-23 05:36:00,2025-06-23 06:28:00,3,5.48,5,6,16.08,0.0,16.38,1
1761,1,2025-06-21 18:21:00,2025-06-21 19:15:00,1,1.96,12,9,8.36,0.84,9.5,3
1762,2,2025-06-30 02:18:00,2025-06-30 02:42:00,1,3.42,7,6,11.69,2.34,14.33,4
1763,2,2025-06-14 07:25:00,2025-06-14 07:36:00,1,4.58,7,6,15.29,3.06,18.65,2
1764,2,2025-06-12 12:33:00,2025-06-12 12:43:00,3,0.2,11,8,3.02,0.3,3.62,4
1765,1,2025-06-08 11:26:00,2025-06-08 11:30:00,3,0.6,10,6,4.53,0.0,4.83,1
1766,1,2025-06-10 08:48:00,2025-06-10 09:42:00,3,7.11,14,7,24.06,0.0,24.36,2
1767,2,2025-06-02 21:51:00,2025-06-02 22:26:00,2,3.35,12,4,13.63,0.0,13.93,1
1768,2,2025-06-15 19:31:00,2025-06-15 20:19:00,3,3.31,9,15,13.1,1.31,14.71,3
1769,2,2025-06-18 21:02:00,2025-06-18 21:18:00,1,0.2,4,11,3.11,0.0,3.41,4
1770,2,2025-06-09 13:42:00,2025-06-09 14:29:00,1,1.57,13,2,5.96,1.19,7.45,1
1771,1,2025-06-14 22:50:00,2025-06-14 23:07:00,1,3.26,14,4,10.49,0.0,10.79,1
1772,2,2025-06-14 11:04:00,2025-06-14 11:13:00,1,1.42,2,5,5.98,0.0,6.28,2
1773,2,2025-06-17 06:30:00,2025-06-17 07:14:00,2,0.54,6,4,3.88,0.58,4.76,2
1774,2,2025-06-27 20:05:00,2025-06-27 20:37:00,1,5.06,1,11,17.49,3.5,21.29,2
1775,1,2025-06-15 13:07:00,2025-06-15 13:31:00,2,6.4,13,9,23.19,3.48,26.97,3
1776,1,2025-06-27 17:17:00,2025-06-27 17:58:00,2,3.83,1,7,14.97,2.25,17.52,4
1777,2,2025-06-04 22:50:00,2025-06-04 23:22:00,1,3.19,8,7,10.46,0.0,10.76,2
1778,2,2025-06-22 08:34:00,2025-06-22 08:38:00,1,4.12,13,12,13.16,2.63,16.09,2
1779,2,2025-06-19 16:29:00,2025-06-19 16:37:00,1,4.3,15,9,16.41,0.0,16.71,2
1780,1,2025-06-09 05:57:00,2025-06-09 06:28:00,1,3.27,7,13,10.77,2.15,13.22,2
1781,2,2025-06-06 08:31:00,2025-06-06 09:17:00,2,1.91,1,5,7.74,0.0,8.04,1
1782,1,2025-06-08 01:04:00,2025-06-08 01:59:00,2,3.06,8,4,9.51,1.43,11.24,4
1783,2,2025-06-30 18:12:00,2025-06-30 18:25:00,1,3.29,14,11,10.46,1.05,11.81,3
1784,1,2025-06-21 05:41:00,2025-06-21 06:34:00,1,2.58,2,3,10.35,0.0,10.65,3
1785,2,2025-06-28 13:02:00,2025-06-28 13:40:00,4,5.63,1,12,20.25,3.04,23.59,2
1786,2,2025-06-05 20:08:00,2025-06-05 20:36:00,1,3.56,7,9,12.36,1.24,13.9,1
